gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight
128.0,128.0,5.029041051864624,26.60194945335388,27.682231664657593,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.60194945335388,27.682231664657593,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.60194945335388,27.682231664657593,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.60194945335388,27.682231664657593,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.60194945335388,27.682231664657593,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.60194945335388,27.682231664657593,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.60194945335388,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,27.71905946731567,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
128.0,128.0,5.029041051864624,26.53238582611084,28.45970749855041,-1.0,0.0,0.0
