gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.852537393569943,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.852537393569943,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.852537393569943,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.852537393569943,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.852537393569943,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.852537393569943,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.852537393569943,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.852537393569943,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.852537393569943,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,223.0823686122894,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.322137594223022,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.117538690567017,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.117538690567017,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.117538690567017,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.117538690567017,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.117538690567017,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.117538690567017,28.971204757690426,-1.0,0.0,0.0
128.0,128.0,222.96370124816895,27.117538690567017,28.971204757690426,-1.0,0.0,0.0
