gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.718479394912716,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,223.70434927940371,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.653007745742798,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.636639833450317,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,26.99477934837341,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,222.55450344085693,27.015239238739014,30.517972469329834,-1.0,0.0,0.0
128.0,128.0,223.58158993721008,27.015239238739014,30.42794895172119,-1.0,0.0,0.0
128.0,128.0,223.58158993721008,31.217700719833374,30.42794895172119,-1.0,0.0,0.0
128.0,128.0,223.58158993721008,31.217700719833374,30.42794895172119,-1.0,0.0,0.0
128.0,128.0,223.58158993721008,31.217700719833374,30.42794895172119,-1.0,0.0,0.0
128.0,128.0,223.58158993721008,31.217700719833374,30.42794895172119,-1.0,0.0,0.0
128.0,128.0,223.58158993721008,31.217700719833374,30.42794895172119,-1.0,0.0,0.0
128.0,128.0,223.58158993721008,31.217700719833374,30.42794895172119,-1.0,0.0,0.0
128.0,128.0,223.58158993721008,31.217700719833374,30.42794895172119,-1.0,0.0,0.0
128.0,128.0,223.58158993721008,31.217700719833374,30.42794895172119,-1.0,0.0,0.0
