gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.01237630844113,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.5811612606049,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.5811612606049,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.5811612606049,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.5811612606049,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.5811612606049,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.5811612606049,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
128.0,128.0,197.5811612606049,28.64384651184082,25.693530321121216,-1.0,0.0,0.0
