128 55 31.925612926483154
128 0 31.925612926483154
128 128 31.856049299240112
128 120 31.786485671997067
128 72 31.786485671997067
128 0 31.786485671997067
128 34 31.479587316513058
128 128 31.49595522880554
130 128 32.1997754573822
149 128 32.1997754573822
157 128 32.1997754573822
167 128 32.1997754573822
196 128 32.1997754573822
233 128 32.1997754573822
255 128 32.1997754573822
255 102 32.1997754573822
255 75 32.1997754573822
255 63 32.1997754573822
255 70 32.281615018844604
255 88 32.281615018844604
255 113 32.281615018844604
255 128 32.281615018844604
173 128 32.281615018844604
128 128 32.281615018844604
112 128 47.66336059570312
89 128 47.66336059570312
69 128 48.29761719703674
58 128 48.29761719703674
18 128 48.29761719703674
0 128 48.29761719703674
0 88 62.55816078186035
0 46 62.55816078186035
0 45 62.55816078186035
1 45 62.55816078186035
1 63 62.55816078186035
90 63 63.87986969947814
90 128 63.87986969947814
128 128 63.87986969947814
161 128 68.23782634735107
207 128 68.23782634735107
245 128 68.23782634735107
255 128 68.23782634735107
255 156 68.23782634735107
255 178 68.23782634735107
255 198 68.23782634735107
255 199 68.23782634735107
255 200 68.23782634735107
255 152 68.23782634735107
255 128 68.23782634735107
128 128 102.18896842002869
146 128 103.01145601272583
177 128 103.01145601272583
208 128 103.01145601272583
229 128 103.01145601272583
251 128 103.01145601272583
255 128 102.5981662273407
255 102 75.39469599723816
255 80 75.39469599723816
255 60 75.39469599723816
255 41 75.39469599723816
255 13 75.39469599723816
255 0 75.39469599723816
229 0 73.56148982048035
229 128 73.56148982048035
128 128 73.56148982048035
128 114 43.57547450065612
128 101 43.57547450065612
128 71 43.57547450065612
128 26 43.57547450065612
128 0 43.149908781051636
106 0 42.924849987030036
74 0 42.924849987030036
23 0 42.924849987030036
3 0 42.924849987030036
0 0 42.924849987030036
0 20 42.924849987030036
0 45 42.924849987030036
0 81 42.924849987030036
0 110 42.924849987030036
0 128 42.924849987030036
0 140 81.47537541389465
0 165 81.47537541389465
0 187 81.47537541389465
0 217 81.47537541389465
0 240 82.24875926971436
0 255 82.24875926971436
8 255 92.30274939537048
74 255 92.30274939537048
74 253 92.30274939537048
118 253 94.03774809837341
118 128 94.03774809837341
128 128 94.03774809837341
92 128 94.03774809837341
16 128 104.46820020675658
0 128 104.46820020675658
0 75 104.46820020675658
0 64 104.46820020675658
0 56 104.98788142204285
0 47 104.98788142204285
0 44 104.98788142204285
0 43 104.98788142204285
0 40 104.98788142204285
0 39 104.98788142204285
0 38 104.98788142204285
0 39 104.98788142204285
0 38 104.46820020675658
0 39 104.46820020675658
0 38 104.46820020675658
0 42 104.26360130310057
0 50 104.26360130310057
0 82 103.51067733764647
0 114 103.51067733764647
0 128 103.51067733764647
25 128 53.8422474861145
113 128 53.8422474861145
128 128 49.99578809738159
128 93 44.92991924285889
100 93 44.92991924285889
100 44 44.92991924285889
64 44 44.92991924285889
64 0 44.92991924285889
40 0 44.92991924285889
24 0 44.92991924285889
35 0 44.520721435546875
44 0 44.520721435546875
49 0 44.520721435546875
48 0 44.520721435546875
49 0 44.520721435546875
48 0 49.99578809738159
49 0 49.99578809738159
47 0 53.8422474861145
41 0 53.8422474861145
22 0 53.8422474861145
10 0 53.8422474861145
0 0 96.83256912231445
0 18 96.83256912231445
0 25 96.83256912231445
0 26 118.23770642280577
0 38 118.23770642280577
0 48 118.23770642280577
0 56 99.23865222930908
0 64 99.23865222930908
0 70 99.23865222930908
0 81 99.23865222930908
0 95 99.23865222930908
0 114 99.23865222930908
0 128 99.23865222930908
0 129 99.23865222930908
0 143 99.23865222930908
0 151 99.23865222930908
0 161 99.23865222930908
0 177 99.23865222930908
0 184 99.23865222930908
0 190 99.23865222930908
0 191 99.23865222930908
0 192 99.23865222930908
0 191 99.23865222930908
0 192 99.23865222930908
0 193 92.38868093490599
0 194 92.38868093490599
0 198 92.38868093490599
0 201 92.38868093490599
0 214 92.38868093490599
0 218 92.38868093490599
0 219 92.38868093490599
0 220 99.59465432167053
0 221 99.59465432167053
0 222 99.59465432167053
0 243 99.59465432167053
0 255 99.59465432167053
29 255 103.51067733764647
82 255 103.51067733764647
112 255 103.51067733764647
128 255 108.79751300811766
128 180 117.63618564605713
128 128 117.63618564605713
128 73 117.63618564605713
128 15 117.63618564605713
128 0 117.63618564605713
120 0 108.79751300811766
109 0 108.79751300811766
100 0 108.79751300811766
94 0 108.79751300811766
86 0 108.79751300811766
81 0 108.79751300811766
74 0 108.79751300811766
58 0 108.79751300811766
49 0 108.79751300811766
32 0 108.79751300811766
19 0 108.79751300811766
14 0 108.79751300811766
11 0 108.79751300811766
7 0 108.79751300811766
0 0 108.79751300811766
0 16 117.63618564605713
0 23 117.63618564605713
0 27 117.63618564605713
0 37 114.62858176231383
0 46 114.62858176231383
0 51 114.62858176231383
0 62 114.62858176231383
0 70 114.62858176231383
0 75 94.77430415153503
0 76 94.77430415153503
0 77 94.77430415153503
0 76 94.77430415153503
0 77 94.77430415153503
0 75 80.75109529495239
0 76 80.75109529495239
0 77 80.75109529495239
0 82 77.80077910423279
0 90 76.22127556800842
0 103 76.22127556800842
0 111 76.22127556800842
0 121 76.22127556800842
0 128 75.05506181716919
0 109 69.768226146698
0 76 69.768226146698
0 64 69.768226146698
0 63 70.16105604171753
0 64 70.16105604171753
0 52 74.89956665039062
0 27 74.89956665039062
0 0 74.89956665039062
15 0 89.38516902923584
16 0 89.38516902923584
17 0 89.38516902923584
18 0 94.75384426116943
19 0 94.75384426116943
27 0 94.75384426116943
39 0 94.75384426116943
51 0 94.75384426116943
53 0 94.75384426116943
59 0 94.75384426116943
66 0 94.75384426116943
74 0 94.75384426116943
80 0 95.8054826259613
86 0 95.8054826259613
93 0 95.8054826259613
100 0 95.8054826259613
106 0 95.8054826259613
111 0 97.17629528045653
121 0 97.17629528045653
128 0 97.17629528045653
134 0 96.07555317878725
161 0 96.07555317878725
182 0 96.07555317878725
194 0 96.07555317878725
200 0 95.8054826259613
205 0 95.8054826259613
210 0 95.8054826259613
216 0 95.8054826259613
225 0 95.8054826259613
234 0 95.8054826259613
238 0 95.8054826259613
241 0 95.8054826259613
246 0 95.8054826259613
255 0 95.15076613426207
255 17 84.95764875411987
255 28 84.95764875411987
255 47 84.95764875411987
255 55 84.95764875411987
255 68 84.95764875411987
255 82 84.90445303916931
255 91 84.90445303916931
255 102 84.90445303916931
255 114 84.63438248634338
255 128 84.63438248634338
218 128 75.96348094940186
128 128 75.96348094940186
128 102 75.96348094940186
128 50 75.96348094940186
128 6 75.96348094940186
128 0 75.96348094940186
126 0 75.96348094940186
124 0 75.96348094940186
123 0 75.96348094940186
124 0 75.96348094940186
125 0 75.96348094940186
128 0 74.95276236534119
124 0 73.45919036865234
104 0 73.45919036865234
86 0 72.63261079788208
78 0 72.63261079788208
60 0 72.63261079788208
51 0 71.56869649887085
46 0 71.56869649887085
42 0 71.56869649887085
36 0 71.56869649887085
22 0 71.56869649887085
15 0 71.56869649887085
7 0 71.56869649887085
0 0 71.56869649887085
0 10 64.84148454666138
0 18 64.84148454666138
0 21 61.71930527687073
0 24 61.71930527687073
0 27 61.71930527687073
0 38 61.71930527687073
0 44 59.914742946624756
0 48 59.914742946624756
0 51 59.914742946624756
0 57 59.914742946624756
0 65 59.914742946624756
0 70 57.49638390541077
0 75 57.49638390541077
0 81 59.914742946624756
0 89 59.914742946624756
0 103 59.914742946624756
0 112 59.914742946624756
0 124 59.914742946624756
0 128 57.49638390541077
0 159 86.15659832954408
0 198 86.15659832954408
0 215 86.15659832954408
0 235 86.15659832954408
0 240 83.80780291557312
0 255 83.80780291557312
3 255 83.80780291557312
8 255 83.80780291557312
9 255 83.80780291557312
15 255 83.80780291557312
17 255 83.89373445510864
16 255 83.89373445510864
17 255 83.89373445510864
31 255 82.17919564247131
65 255 20.304395198822018
96 255 20.304395198822018
123 255 20.304395198822018
128 255 20.304395198822018
166 255 20.304395198822018
181 255 20.304395198822018
182 255 20.304395198822018
184 255 20.304395198822018
192 255 20.304395198822018
198 255 20.304395198822018
207 255 20.304395198822018
223 255 20.304395198822018
240 255 20.304395198822018
247 255 20.304395198822018
248 255 28.0095899105072
247 255 28.0095899105072
248 255 28.0095899105072
250 255 28.0095899105072
255 255 28.214188814163204
255 208 44.483893632888794
255 128 44.483893632888794
255 113 44.483893632888794
255 92 44.483893632888794
255 86 44.483893632888794
255 85 44.483893632888794
255 86 45.03631067276001
255 85 63.93306541442871
255 74 49.807557106018066
255 52 64.41591882705688
242 52 64.41591882705688
242 32 64.41591882705688
183 32 64.41591882705688
183 14 64.41591882705688
128 14 64.41591882705688
128 4 64.41591882705688
128 0 64.41591882705688
71 0 64.41591882705688
0 0 64.41591882705688
0 20 64.41591882705688
0 51 64.41591882705688
0 115 57.85647797584533
0 128 57.85647797584533
0 161 57.85647797584533
0 227 57.85647797584533
0 255 49.807557106018066
7 255 49.807557106018066
18 255 49.807557106018066
38 255 49.807557106018066
55 255 49.807557106018066
73 255 49.807557106018066
93 255 49.807557106018066
128 255 49.807557106018066
128 128 57.85647797584533
125 128 98.49800419807433
125 78 98.49800419807433
11 78 98.49800419807433
11 0 98.49800419807433
8 0 98.49800419807433
6 0 98.29340529441832
5 0 98.29340529441832
0 0 98.29340529441832
0 11 97.36452627182007
0 22 97.36452627182007
0 38 97.36452627182007
0 47 97.36452627182007
0 65 97.36452627182007
0 82 96.49293494224548
0 94 96.49293494224548
0 105 96.49293494224548
0 111 96.49293494224548
0 117 96.49293494224548
0 121 96.49293494224548
0 128 96.49293494224548
0 129 83.70141148567201
0 135 83.10398268699646
0 150 61.54744219779968
0 170 61.54744219779968
0 200 61.54744219779968
0 211 61.54744219779968
0 217 61.54744219779968
0 223 61.54744219779968
0 226 61.54744219779968
0 227 61.54744219779968
0 226 61.54744219779968
0 172 61.54744219779968
0 128 61.54744219779968
0 134 91.45980191230774
99 134 91.45980191230774
128 134 91.45980191230774
128 128 91.45980191230774
137 128 91.45980191230774
137 110 91.45980191230774
138 110 91.45980191230774
138 81 91.45980191230774
138 45 91.45980191230774
128 45 91.45980191230774
128 5 91.45980191230774
128 0 91.45980191230774
107 0 86.03793096542358
75 0 86.03793096542358
20 0 86.03793096542358
0 0 86.03793096542358
0 21 86.03793096542358
0 45 86.03793096542358
0 63 86.03793096542358
0 78 86.03793096542358
0 87 86.03793096542358
0 101 86.03793096542358
0 114 86.03793096542358
0 128 86.03793096542358
0 161 97.91285133361815
0 217 97.91285133361815
0 255 97.91285133361815
61 255 97.91285133361815
126 255 97.91285133361815
128 255 97.91285133361815
147 255 97.91285133361815
174 255 97.91285133361815
187 255 97.91285133361815
190 255 97.56912517547607
192 255 97.56912517547607
202 255 97.56912517547607
217 255 97.56912517547607
222 255 97.56912517547607
221 255 97.56912517547607
220 255 97.56912517547607
208 255 97.56912517547607
200 255 97.56912517547607
195 255 97.56912517547607
193 255 97.56912517547607
187 255 97.56912517547607
174 255 97.56912517547607
146 255 97.56912517547607
128 255 97.56912517547607
128 181 85.11314392089844
128 128 85.11314392089844
128 95 85.11314392089844
128 44 85.11314392089844
128 0 87.25734043121338
101 0 87.25734043121338
89 0 87.25734043121338
88 0 87.25734043121338
87 0 90.91147685050964
82 0 90.91147685050964
78 0 90.91147685050964
76 0 90.91147685050964
73 0 94.01728820800781
72 0 94.01728820800781
69 0 94.01728820800781
68 0 94.01728820800781
67 0 94.01728820800781
68 0 94.01728820800781
63 0 56.99716258049011
39 0 56.99716258049011
8 0 56.99716258049011
0 0 56.99716258049011
0 3 54.21870946884155
0 45 54.21870946884155
0 82 54.21870946884155
0 109 54.21870946884155
0 128 52.03768515586853
0 143 48.93187379837036
0 146 48.93187379837036
0 147 48.93187379837036
0 146 48.93187379837036
0 147 48.93187379837036
0 146 48.93187379837036
0 147 48.93187379837036
0 146 48.93187379837036
0 128 48.93187379837036
0 115 83.48453664779663
0 65 83.48453664779663
26 65 83.48453664779663
26 20 83.48453664779663
81 20 83.48453664779663
81 0 83.48453664779663
113 0 83.48453664779663
128 0 84.40932369232179
85 0 86.03793096542358
80 0 86.03793096542358
51 0 86.03793096542358
13 0 86.03793096542358
0 0 86.03793096542358
0 20 86.03793096542358
0 40 86.03793096542358
0 55 86.03793096542358
0 81 89.67979145050049
0 96 89.67979145050049
0 109 89.67979145050049
0 119 89.67979145050049
0 128 89.67979145050049
0 104 89.67979145050049
0 76 85.74740052223207
0 53 85.74740052223207
0 49 85.74740052223207
0 48 84.85534930229187
0 49 84.85534930229187
0 48 83.00168323516846
0 49 83.00168323516846
0 48 83.00168323516846
0 46 77.69847965240479
0 34 77.69847965240479
0 24 77.69847965240479
0 16 77.69847965240479
0 3 49.377899408340454
0 0 49.377899408340454
7 0 48.088926315307624
13 0 48.088926315307624
18 0 47.05774784088135
29 0 47.05774784088135
50 0 47.05774784088135
78 0 47.05774784088135
98 0 46.85314893722534
121 0 46.85314893722534
128 0 46.85314893722534
128 128 35.61248517036438
128 183 34.360339879989624
128 255 34.360339879989624
135 255 28.729778051376343
136 255 28.729778051376343
137 255 28.729778051376343
136 255 28.729778051376343
137 255 28.729778051376343
139 255 28.729778051376343
141 255 26.790180444717404
145 255 26.790180444717404
151 255 26.790180444717404
164 255 25.145205259323117
180 255 25.145205259323117
199 255 25.145205259323117
217 255 25.145205259323117
234 255 25.145205259323117
252 255 25.145205259323117
255 255 25.145205259323117
255 169 60.61856317520141
255 128 60.61856317520141
227 128 60.61856317520141
215 128 60.61856317520141
204 128 60.61856317520141
169 128 60.61856317520141
128 128 60.61856317520141
128 112 68.66748404502869
128 96 68.8925428390503
128 79 68.8925428390503
128 67 68.8925428390503
128 51 68.8925428390503
128 32 68.8925428390503
128 0 68.8925428390503
121 0 68.72067975997925
83 0 68.72067975997925
48 0 68.72067975997925
10 0 68.72067975997925
0 0 68.72067975997925
0 8 67.80816864967346
0 20 66.64195489883423
0 26 66.64195489883423
0 29 66.64195489883423
0 30 66.64195489883423
0 41 63.5238676071167
0 49 63.5238676071167
0 64 63.5238676071167
0 73 63.5238676071167
0 77 63.5238676071167
0 78 63.5238676071167
0 79 63.5238676071167
0 80 63.5238676071167
0 82 63.5238676071167
0 87 63.5238676071167
0 99 63.5238676071167
0 108 63.5238676071167
0 112 114.6817774772644
0 118 114.6817774772644
0 128 114.6817774772644
0 120 112.4025456905365
12 120 112.4025456905365
115 120 109.51770114898682
115 128 109.51770114898682
128 128 109.51770114898682
139 128 108.65838575363158
178 128 108.65838575363158
206 128 108.65838575363158
211 128 107.78270244598389
211 112 107.78270244598389
207 112 107.78270244598389
207 83 107.78270244598389
177 83 107.78270244598389
177 62 107.78270244598389
128 62 107.78270244598389
128 39 107.78270244598389
128 0 106.63285660743713
171 0 75.5665590763092
227 0 75.5665590763092
255 0 74.96913027763367
255 7 72.25614881515503
255 21 72.25614881515503
255 30 72.25614881515503
255 47 72.25614881515503
255 49 72.25614881515503
255 72 72.25614881515503
255 102 72.25614881515503
