128.0,128.0,31.13176918029785,43.505910873413086,46.255720138549805,-1.0
128.0,128.0,30.996733903884888,43.493634939193726,46.1534206867218,-1.0
128.0,128.0,31.45912742614746,43.4077033996582,45.44550848007202,-1.0
128.0,128.0,31.45912742614746,43.4077033996582,44.91764330863953,-1.0
128.0,128.0,31.545058965682983,43.78007340431213,44.91764330863953,-1.0
128.0,128.0,31.59825468063354,43.74733757972717,43.370875597000115,-1.0
128.0,128.0,31.700554132461544,43.424071311950684,43.370875597000115,-1.0
128.0,128.0,31.651450395584106,43.40361142158508,41.742268323898315,-1.0
128.0,128.0,31.647358417510986,43.370875597000115,40.93614864349365,-1.0
128.0,128.0,31.58188676834106,43.370875597000115,40.79702138900757,-1.0
128.0,128.0,31.614622592926022,43.35450768470764,40.79702138900757,-1.0
128.0,128.0,32.02791237831116,43.35450768470764,40.14639687538146,-1.0
128.0,128.0,31.716922044754025,43.419979333877556,38.82059597969055,-1.0
128.0,128.0,31.716922044754025,43.231748342514045,38.82059597969055,-1.0
128.0,128.0,31.59825468063354,43.47317504882812,38.68556070327759,-1.0
128.0,128.0,31.667818307876587,43.510002851486206,44.38159418106079,-1.0
128.0,128.0,32.40028238296509,42.94121789932251,44.38159418106079,-1.0
128.0,128.0,32.06064820289612,42.94121789932251,38.32546663284302,-1.0
128.0,128.0,32.06064820289612,43.25220823287964,37.69121003150939,-1.0
128.0,128.0,32.248879194259644,43.25220823287964,37.41295552253723,-1.0
128.0,128.0,32.302074909210205,43.370875597000115,37.58481860160827,-1.0
128.0,128.0,31.58188676834106,43.26857614517211,37.6707501411438,-1.0
128.0,128.0,30.70620346069336,43.26857614517211,37.654382228851325,-1.0
128.0,128.0,31.184964895248413,42.90848207473754,37.75668168067933,-1.0
128.0,128.0,31.549150943756104,43.33813977241516,37.58891057968139,-1.0
128.0,128.0,31.88878512382507,43.59593439102173,37.519346952438354,-1.0
128.0,128.0,31.872417211532593,43.080345153808594,37.519346952438354,-1.0
128.0,128.0,31.152229070663452,43.080345153808594,38.943355321884155,-1.0
128.0,128.0,31.152229070663452,43.23584032058716,43.02714943885804,-1.0
