45.1754379272461,43.04760932922363,43.145816802978516,-1.0
45.1754379272461,42.773446798324585,43.59593439102173,-1.0
45.13861012458801,43.04760932922363,61.0645887851715,-1.0
44.966747045516975,42.99441361427307,63.77757024765014,-1.0
44.966747045516975,42.87574625015259,61.0645887851715,-1.0
45.05267858505248,42.564755916595466,65.52893686294556,-1.0
45.12224221229554,43.063977241516106,59.914742946624756,-1.0
45.13861012458801,42.99441361427307,59.935202836990356,-1.0
45.13861012458801,42.650687456130974,60.29529690742492,-1.0
45.06904649734498,42.99032163619995,62.24717044830322,-1.0
45.41277265548705,43.092621088027954,61.73567318916321,-1.0
45.5027961730957,43.04760932922363,64.29315948486328,-1.0
45.48233628273011,43.04760932922363,73.06226849555969,-1.0
45.03631067276001,43.02714943885804,67.93092799186707,-1.0
45.05267858505248,42.871654272079475,68.18872261047363,-1.0
45.05267858505248,42.871654272079475,68.20509052276611,-1.0
45.019942760467536,42.68342328071594,68.30738997459412,-1.0
45.03631067276001,42.650687456130974,69.47769570350647,-1.0
45.03631067276001,42.66705536842347,70.89761209487915,-1.0
45.08950638771057,43.231748342514045,70.83214044570923,-1.0
45.06904649734498,43.424071311950684,70.83214044570923,-1.0
44.897183418273926,43.816901206970215,71.53596067428589,-1.0
44.729412317276,43.64503812789917,71.55232858657837,-1.0
44.827619791030884,43.816901206970215,71.55232858657837,-1.0
44.827619791030884,43.149908781051636,72.27251672744751,-1.0
45.12224221229554,42.58112382888794,69.56362724304199,-1.0
45.08541440963745,42.58112382888794,69.26900482177734,-1.0
45.08541440963745,43.010781526565545,66.84655380249023,-1.0
45.08541440963745,42.95758581161498,69.54316735267639,-1.0
45.05267858505248,42.88802218437195,73.23413157463074,-1.0
45.03631067276001,42.80618262290954,78.9833607673645,-1.0
45.03631067276001,42.773446798324585,72.42801189422607,-1.0
45.06904649734498,42.85528635978698,70.4188506603241,-1.0
45.03631067276001,42.94121789932251,69.83778977394104,-1.0
45.03631067276001,42.94121789932251,68.80661129951477,-1.0
45.105874300003045,42.94121789932251,68.37695360183716,-1.0
45.10178232192993,42.9616777896881,67.1248083114624,-1.0
45.105874300003045,42.9616777896881,67.1248083114624,-1.0
45.154978036880486,42.94121789932251,70.10786032676697,-1.0
45.10178232192993,42.9616777896881,79.5521457195282,-1.0
45.00357484817504,42.650687456130974,81.14801716804504,-1.0
45.03631067276001,42.703883171081536,81.92140102386473,-1.0
45.03631067276001,42.81845855712891,82.15873575210573,-1.0
45.03631067276001,42.97804570198059,82.15873575210573,-1.0
45.273645401000984,43.006689548492425,73.97068762779236,-1.0
45.273645401000984,43.04351735115051,69.38767218589783,-1.0
45.273645401000984,43.07625317573548,67.96366381645203,-1.0
44.98720693588257,43.059885263442986,67.51763820648193,-1.0
45.03631067276001,43.75142955780029,67.7754328250885,-1.0
44.98720693588257,43.74733757972717,67.51763820648193,-1.0
44.95037913322448,43.080345153808594,67.51763820648193,-1.0
44.95037913322448,42.94530987739563,67.51763820648193,-1.0
45.03631067276001,42.89211416244507,66.73197841644287,-1.0
45.03631067276001,42.650687456130974,66.49055171012878,-1.0
44.99948287010193,42.650687456130974,66.73197841644287,-1.0
44.966747045516975,42.871654272079475,67.45216655731201,-1.0
44.966747045516975,43.02714943885804,157.36520075798035,-1.0
45.05267858505248,43.149908781051636,67.9800317287445,-1.0
45.05267858505248,43.133540868759155,67.44807457923889,-1.0
45.03631067276001,43.080345153808594,67.48490238189697,-1.0
44.99948287010193,43.080345153808594,69.18307328224182,-1.0
45.0567705631256,43.080345153808594,69.53089141845703,-1.0
45.05267858505248,43.40361142158508,69.46132779121399,-1.0
45.05267858505248,43.424071311950684,69.06031394004822,-1.0
45.01585078239441,43.40361142158508,71.9656183719635,-1.0
44.99948287010193,42.94121789932251,71.99835419654846,-1.0
44.99948287010193,42.68342328071594,71.14313077926636,-1.0
45.12224221229554,42.60158371925353,68.82297921180725,-1.0
45.01585078239441,42.66705536842347,68.4260573387146,-1.0
45.05267858505248,42.924849987030036,72.58350706100464,-1.0
45.1754379272461,42.699791193008416,72.58350706100464,-1.0
45.5641758441925,42.66705536842347,102.86005282402037,-1.0
45.1754379272461,42.68342328071594,102.86005282402037,-1.0
45.13861012458801,42.785722732543945,102.56543040275574,-1.0
45.13861012458801,42.95758581161498,71.56869649887085,-1.0
45.13861012458801,43.096713066101074,85.01084446907043,-1.0
45.17134594917298,43.12944889068604,86.61899185180664,-1.0
45.35957694053649,42.699791193008416,87.16731691360474,-1.0
44.98311495780945,42.699791193008416,84.40932369232179,-1.0
