128.0,128.0,47.47512960433961,300.0,20.185727834701538,-1.0
128.0,128.0,47.47512960433961,300.0,20.18163585662842,-1.0
128.0,128.0,47.47512960433961,300.0,20.234831571578983,-1.0
128.0,128.0,47.50786542892455,300.0,20.030232667922977,-1.0
128.0,128.0,48.19531774520874,247.88793969154358,20.030232667922977,-1.0
128.0,128.0,48.38354873657226,60.34440064430237,20.030232667922977,-1.0
128.0,128.0,48.19531774520874,61.15461230278015,20.04660058021545,-1.0
128.0,128.0,47.299174547195435,62.66455221176147,20.04660058021545,-1.0
128.0,128.0,30.517972469329834,61.617005825042725,20.030232667922977,-1.0
128.0,128.0,30.448408842086792,61.23645186424255,20.030232667922977,-1.0
128.0,128.0,30.411581039428707,51.01059865951538,20.165267944335938,-1.0
128.0,128.0,30.01875114440918,41.53766942024231,20.165267944335938,-1.0
128.0,128.0,29.503161907196045,36.451340675354004,20.991847515106198,-1.0
128.0,128.0,29.380402565002438,31.851957321166992,21.368309497833252,-1.0
128.0,128.0,28.67658233642578,31.851957321166992,20.1980037689209,-1.0
128.0,128.0,28.197820901870728,28.508811235427856,19.686506509780884,-1.0
128.0,128.0,27.858186721801758,18.278866052627563,19.944301128387448,-1.0
128.0,128.0,29.040768384933468,16.511131525039673,20.04660058021545,-1.0
128.0,128.0,40.62515830993652,15.958714485168457,19.977036952972416,-1.0
128.0,128.0,40.281432151794434,15.238526344299316,19.719242334365845,-1.0
128.0,128.0,28.832077503204346,15.08712315559387,19.60057497024536,-1.0
128.0,128.0,28.369683980941772,14.620637655258179,19.342780351638794,-1.0
128.0,128.0,27.97685408592224,14.952087879180908,19.342780351638794,-1.0
128.0,128.0,27.97685408592224,15.173054695129395,19.735610246658325,-1.0
128.0,128.0,28.422879695892334,15.119858980178833,19.751978158950806,-1.0
128.0,128.0,27.858186721801758,14.825236558914185,19.751978158950806,-1.0
128.0,128.0,27.408069133758545,14.36284303665161,19.751978158950806,-1.0
128.0,128.0,27.477632761001587,14.195071935653687,19.99749684333801,-1.0
128.0,128.0,27.477632761001587,14.072312593460081,19.99749684333801,-1.0
128.0,128.0,27.494000673294067,13.99047303199768,20.21437168121338,-1.0
128.0,128.0,27.75179529190063,13.953645229339598,20.21437168121338,-1.0
128.0,128.0,27.755887269973755,13.970013141632078,20.423062562942505,-1.0
128.0,128.0,27.457172870635986,13.970013141632078,39.50804829597473,-1.0
128.0,128.0,27.064342975616455,13.970013141632078,39.50804829597473,-1.0
128.0,128.0,27.064342975616455,13.884081602096558,20.234831571578983,-1.0
128.0,128.0,27.064342975616455,13.884081602096558,21.351941585540768,-1.0
128.0,128.0,26.99477934837341,13.953645229339598,22.243992805480957,-1.0
128.0,128.0,27.031607151031494,14.33010721206665,38.39503026008606,-1.0
128.0,128.0,26.982503414154053,14.587901830673216,23.136044025421143,-1.0
128.0,128.0,26.6878809928894,16.322900533676147,21.863438844680783,-1.0
128.0,128.0,26.606041431427002,17.214951753616333,21.077779054641727,-1.0
128.0,128.0,26.94567561149597,17.214951753616333,21.061411142349243,-1.0
128.0,128.0,26.99477934837341,16.940789222717285,21.040951251983643,-1.0
128.0,128.0,27.031607151031494,16.200141191482544,21.384677410125736,-1.0
128.0,128.0,26.962043523788452,15.979174375534058,22.088497638702393,-1.0
128.0,128.0,27.391701221466064,17.14538812637329,22.571351051330566,-1.0
128.0,128.0,27.391701221466064,17.40318274497986,22.67365050315857,-1.0
128.0,128.0,26.966135501861572,19.461447715759277,37.793509483337395,-1.0
128.0,128.0,26.966135501861572,17.214951753616333,38.13723564147949,-1.0
128.0,128.0,26.91293978691101,34.789997577667236,37.65847420692444,-1.0
128.0,128.0,25.8121976852417,84.31930017471313,23.74984073638916,-1.0
128.0,128.0,25.8121976852417,182.51040601730347,20.202095746994015,-1.0
128.0,128.0,30.702111482620236,185.61621737480164,23.74984073638916,-1.0
128.0,128.0,37.70757794380189,300.0,37.224724531173706,-1.0
128.0,128.0,42.5320200920105,300.0,37.224724531173706,-1.0
