gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight,steerLeft,steerRight
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.461264848709106,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.458809661865235,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.456354475021364,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.45389928817749,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.451444101333617,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.448988914489746,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.446533727645875,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.71158146858215,25.415275812149048,27.444078540802003,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.72194781303406,25.409819841384888,27.44162335395813,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.73231415748596,25.404363870620728,27.44162335395813,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.74268050193787,25.398907899856567,27.44162335395813,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.75304684638976,25.393451929092407,27.44162335395813,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.76341319084167,25.387995958328247,27.44162335395813,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.77377953529358,25.382539987564087,27.44162335395813,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,108.78414587974548,25.377084016799927,27.44162335395813,-1.0,0.0,0.0,0.0,0.0
