gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight,steerLeft,steerRight,ticksLeft,ticksRight
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.79965043067932,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.45183229446411,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.43955636024475,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.43955636024475,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.43955636024475,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.43955636024475,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.43955636024475,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.43955636024475,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.43955636024475,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.43955636024475,22.37902808189392,26.724708795547485,-1.0,0.0,0.0,0.0,0.0,0,0
