gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight,steerLeft,steerRight,ticksLeft,ticksRight
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.62778735160828,22.464959621429443,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.464959621429443,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.77919054031372,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.86512207984924,22.329924345016483,26.430086374282837,-1.0,0.0,0.0,0.0,0.0,0,0
