gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight,steerLeft,steerRight
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.11922192573547,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.06084303855896,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,110.00246415138244,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,109.94408526420594,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,109.88570637702942,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,109.8273274898529,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,109.76894860267639,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,109.71056971549987,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,109.65219082832337,39.81903862953186,10.675970792770384,-1.0,0.0,0.0,0.0,0.0
