gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight,steerLeft,steerRight
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.301620721817,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.301620721817,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.301620721817,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.03973412513733,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.03973412513733,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.03973412513733,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.03973412513733,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.03973412513733,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.03973412513733,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.03973412513733,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.03973412513733,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.06155800819397,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.08338189125061,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.10520577430725,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.12702965736389,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.12702965736389,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.12702965736389,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.12702965736389,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.14885354042053,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.17067742347717,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.19250130653381,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.21432518959045,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.2361490726471,27.99322199821472,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.25797295570374,27.973853302001952,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.27979683876038,27.954484605789183,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.301620721817,27.935115909576417,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.301620721817,27.915747213363648,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.301620721817,27.89637851715088,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.27979683876036,27.87700982093811,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.25797295570372,27.85764112472534,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.23614907264708,27.838272428512575,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.21432518959044,27.818903732299805,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.1925013065338,27.799535036087036,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.17067742347716,27.780166339874267,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.14885354042053,27.760797643661498,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.12702965736389,27.741428947448732,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.10520577430725,27.722060251235963,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.08338189125061,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.06155800819397,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.03973412513733,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,119.01791024208069,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.99608635902405,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
128.0,128.0,118.97426247596741,27.70269155502319,23.668001174926758,-1.0,0.0,0.0,0.0,0.0
