gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight,steerLeft,steerRight,ticksLeft,ticksRight
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.6114194393158,22.088497638702393,26.053624391555786,-1.0,0.0,0.0,0.0,0.0,0,0
