gamepadLx,gamepadLy,frontSensor,rightSensor,leftSensor,pwm,pwmLeft,pwmRight,steerLeft,steerRight,ticksLeft,ticksRight
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.38636064529419,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.53452324867249,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.19812965393066,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.09173822402953,22.174429178237915,26.634685277938843,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.09173822402953,22.174429178237915,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.09173822402953,22.89461731910706,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.09173822402953,22.89461731910706,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.09173822402953,22.89461731910706,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.09173822402953,22.89461731910706,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.09173822402953,22.89461731910706,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
128.0,128.0,104.09173822402953,22.89461731910706,26.585581541061398,-1.0,0.0,0.0,0.0,0.0,0,0
